field,average_adjacent,stdev_adjacent,sensor,date,sensor_full_name,depth_1,depth_2,depth_3,precip.cm,tair.C,rh.pct,wind_sp.m_per_s,irradiance.w_per_m.2,year,sand_1,sand_2,sand_3,silt_1,silt_2,silt_3,clay_1,clay_2,clay_3,avg_soilM
J,0.49700843956735397,0.004788976988281458,8,2015-06-18,J8-C_hand,0.132849715735941,0.1415319447519358,0.22347885902866232,0,19.17083333,52.63333333,1.104166667,301.5,2015,9.785519299736633,9.99611575707874,8.00084751844563,60.62674646166543,63.9406142415606,58.9845498754349,29.587734238597932,26.0632700013606,33.0146026061195,0.1371908302439384
J,0.518898199001948,0.02750083158878831,12,2015-06-18,J12-C_hand,0.18864153303439635,0.19978691481616104,0.3337173872843253,0,19.17083333,52.63333333,1.104166667,301.5,2015,11.037377573869799,8.89870425645712,7.74118305339543,66.6079323835677,66.391759692196,48.8079467966423,22.3546900425625,24.7095360513469,43.4508701499623,0.1942142239252787
J,0.4468790524535709,0.05181089664067741,2,2015-06-18,J2-C_hand,0.18022449096124638,0.15817712714000412,0.23663305902152376,0,19.17083333,52.63333333,1.104166667,301.5,2015,9.519013224192223,9.34253140070584,9.75395695502885,60.28850021905203,58.369758264275,60.2629595511261,30.192486556755735,32.2877103350192,29.9830834938451,0.16920080905062523
J,0.5264540049764845,0.007673393776620442,4,2015-06-18,J4-C_hand,0.21040828063848757,0.24054184142383994,0.2562206331247102,0,19.17083333,52.63333333,1.104166667,301.5,2015,10.031601857048932,11.5367584176421,10.0963012115967,64.63830212000359,61.2837474690476,54.2641664505305,25.33009602294747,27.1794941133103,35.6395323378728,0.22547506103116377
J,0.5360059671931796,0.006765664985185013,1,2015-06-18,J1-C_hand,0.1700064499749605,0.23095023723626465,0.28545914944135137,0,19.17083333,52.63333333,1.104166667,301.5,2015,10.254272948240613,10.9159309891707,10.0636400526539,61.89337755296703,65.1020387744012,61.7595534309225,27.852349498792336,23.9820302364282,28.1768065164235,0.20047834360561256
J,0.49700843956735397,0.004788976988281458,8,2015-06-18,J8-C_hand,0.132849715735941,0.1415319447519358,0.22347885902866232,0,19.17083333,52.63333333,1.104166667,301.5,2015,9.785519299736633,9.99611575707874,8.00084751844563,60.62674646166543,63.9406142415606,58.9845498754349,29.587734238597932,26.0632700013606,33.0146026061195,0.1371908302439384
J,0.518898199001948,0.02750083158878831,12,2015-06-18,J12-C_hand,0.18864153303439635,0.19978691481616104,0.3337173872843253,0,19.17083333,52.63333333,1.104166667,301.5,2015,11.037377573869799,8.89870425645712,7.74118305339543,66.6079323835677,66.391759692196,48.8079467966423,22.3546900425625,24.7095360513469,43.4508701499623,0.1942142239252787
J,0.5448156992594401,0.01032081614106247,5,2013-06-29,J5-C_hand,0.15583706096582256,0.242511437707022,0.16956348169663432,0.076,22.4625,75.025,1.754166667,291.75,2013,9.380680775602134,8.56990623059213,7.31980888542169,61.7807885477327,60.9857496292313,52.9013724223132,28.8385306766652,30.4443441401765,39.7788186922651,0.19917424933642228
J,0.44847289721171063,0.0662915305748645,2,2013-06-29,J2-C_hand,0.15845694497124693,0.1792223553287509,0.23671690173615673,0.076,22.4625,75.025,1.754166667,291.75,2013,9.519013224192223,9.34253140070584,9.75395695502885,60.28850021905203,58.369758264275,60.2629595511261,30.192486556755735,32.2877103350192,29.9830834938451,0.1688396501499989
J,0.5959136883417765,0.010895407362463153,4,2013-06-29,J4-C_hand,0.1869981873865046,0.1993052565562226,0.25821994258705383,0.076,22.4625,75.025,1.754166667,291.75,2013,10.031601857048932,11.5367584176421,10.0963012115967,64.63830212000359,61.2837474690476,54.2641664505305,25.33009602294747,27.1794941133103,35.6395323378728,0.1931517219713636
J,0.6378892262776693,0.005244436604626639,1,2013-06-29,J1-C_hand,0.20458686495987627,0.26854388024406856,0.20274531447494798,0.076,22.4625,75.025,1.754166667,291.75,2013,10.254272948240613,10.9159309891707,10.0636400526539,61.89337755296703,65.1020387744012,61.7595534309225,27.852349498792336,23.9820302364282,28.1768065164235,0.2365653726019724
J,0.6329927444458008,0.009648050630863332,10,2013-06-29,J10-C_hand,0.14209031983399084,0.152329130301281,0.17519567594657648,0.076,22.4625,75.025,1.754166667,291.75,2013,7.98366653872868,8.39293489450596,8.56208953526121,64.71248976207227,65.8176749146906,64.2357451848269,27.303843699199067,25.7893901908034,27.2021652799119,0.1472097250676359
J,0.5810163683361478,0.00550710058746734,8,2013-06-29,J8-C_hand,0.13261680559745115,0.1404362905044978,0.21675374287632232,0.076,22.4625,75.025,1.754166667,291.75,2013,9.785519299736633,9.99611575707874,8.00084751844563,60.62674646166543,63.9406142415606,58.9845498754349,29.587734238597932,26.0632700013606,33.0146026061195,0.13652654805097447
J,0.5223823686440786,0.011734837535099981,7,2013-06-29,J7-C_hand,0.1739399350872203,NA,0.26065403647435936,0.076,22.4625,75.025,1.754166667,291.75,2013,8.802632888187203,8.34924083429139,8.40289502979278,61.098806824167035,54.6304010799518,50.8897242683757,30.0985602876458,37.0203580857568,40.7073807018315,0.1739399350872203
J,0.5824600524372525,0.026583065250438048,11,2013-06-29,J11-C_hand,0.1855044330529567,NA,0.2621864477069925,0.076,22.4625,75.025,1.754166667,291.75,2013,8.684512691650717,8.15956542308054,9.72119417715261,57.141449760873364,62.1627612308162,55.8693205438906,34.174037547475905,29.6776733461033,34.4094852789568,0.1855044330529567
J,0.5640485088030497,0.016110405908890166,6,2013-06-29,J6-C_hand,0.2513683110050946,0.2776204749967709,0.2905854635918826,0.076,22.4625,75.025,1.754166667,291.75,2013,13.766703388661,13.1151640493788,12.7210723029598,61.7557902351757,61.4361459463296,62.6601156339658,24.477506376163333,25.4486900042916,24.6188120630744,0.26449439300093275
J,0.5534961620966593,0.015975291988456142,12,2013-06-29,J12-C_hand,0.16098900001348349,0.18489949363385813,0.25678557857988776,0.076,22.4625,75.025,1.754166667,291.75,2013,11.037377573869799,8.89870425645712,7.74118305339543,66.6079323835677,66.391759692196,48.8079467966423,22.3546900425625,24.7095360513469,43.4508701499623,0.17294424682367082
J,0.5448156992594401,0.01032081614106247,5,2013-06-29,J5-C_hand,0.15583706096582256,0.242511437707022,0.16956348169663432,0.076,22.4625,75.025,1.754166667,291.75,2013,9.380680775602134,8.56990623059213,7.31980888542169,61.7807885477327,60.9857496292313,52.9013724223132,28.8385306766652,30.4443441401765,39.7788186922651,0.19917424933642228
J,0.44847289721171063,0.0662915305748645,2,2013-06-29,J2-C_hand,0.15845694497124693,0.1792223553287509,0.23671690173615673,0.076,22.4625,75.025,1.754166667,291.75,2013,9.519013224192223,9.34253140070584,9.75395695502885,60.28850021905203,58.369758264275,60.2629595511261,30.192486556755735,32.2877103350192,29.9830834938451,0.1688396501499989
J,0.5959136883417765,0.010895407362463153,4,2013-06-29,J4-C_hand,0.1869981873865046,0.1993052565562226,0.25821994258705383,0.076,22.4625,75.025,1.754166667,291.75,2013,10.031601857048932,11.5367584176421,10.0963012115967,64.63830212000359,61.2837474690476,54.2641664505305,25.33009602294747,27.1794941133103,35.6395323378728,0.1931517219713636
J,0.6378892262776693,0.005244436604626639,1,2013-06-29,J1-C_hand,0.20458686495987627,0.26854388024406856,0.20274531447494798,0.076,22.4625,75.025,1.754166667,291.75,2013,10.254272948240613,10.9159309891707,10.0636400526539,61.89337755296703,65.1020387744012,61.7595534309225,27.852349498792336,23.9820302364282,28.1768065164235,0.2365653726019724
J,0.6329927444458008,0.009648050630863332,10,2013-06-29,J10-C_hand,0.14209031983399084,0.152329130301281,0.17519567594657648,0.076,22.4625,75.025,1.754166667,291.75,2013,7.98366653872868,8.39293489450596,8.56208953526121,64.71248976207227,65.8176749146906,64.2357451848269,27.303843699199067,25.7893901908034,27.2021652799119,0.1472097250676359
J,0.5810163683361478,0.00550710058746734,8,2013-06-29,J8-C_hand,0.13261680559745115,0.1404362905044978,0.21675374287632232,0.076,22.4625,75.025,1.754166667,291.75,2013,9.785519299736633,9.99611575707874,8.00084751844563,60.62674646166543,63.9406142415606,58.9845498754349,29.587734238597932,26.0632700013606,33.0146026061195,0.13652654805097447
J,0.5223823686440786,0.011734837535099981,7,2013-06-29,J7-C_hand,0.1739399350872203,NA,0.26065403647435936,0.076,22.4625,75.025,1.754166667,291.75,2013,8.802632888187203,8.34924083429139,8.40289502979278,61.098806824167035,54.6304010799518,50.8897242683757,30.0985602876458,37.0203580857568,40.7073807018315,0.1739399350872203
J,0.5824600524372525,0.026583065250438048,11,2013-06-29,J11-C_hand,0.1855044330529567,NA,0.2621864477069925,0.076,22.4625,75.025,1.754166667,291.75,2013,8.684512691650717,8.15956542308054,9.72119417715261,57.141449760873364,62.1627612308162,55.8693205438906,34.174037547475905,29.6776733461033,34.4094852789568,0.1855044330529567
J,0.5640485088030497,0.016110405908890166,6,2013-06-29,J6-C_hand,0.2513683110050946,0.2776204749967709,0.2905854635918826,0.076,22.4625,75.025,1.754166667,291.75,2013,13.766703388661,13.1151640493788,12.7210723029598,61.7557902351757,61.4361459463296,62.6601156339658,24.477506376163333,25.4486900042916,24.6188120630744,0.26449439300093275
J,0.5534961620966593,0.015975291988456142,12,2013-06-29,J12-C_hand,0.16098900001348349,0.18489949363385813,0.25678557857988776,0.076,22.4625,75.025,1.754166667,291.75,2013,11.037377573869799,8.89870425645712,7.74118305339543,66.6079323835677,66.391759692196,48.8079467966423,22.3546900425625,24.7095360513469,43.4508701499623,0.17294424682367082
J,0.5131061606936984,0.015397899932870041,5,2013-06-06,J5-C_hand,0.17603088260268362,0.266067937180133,0.20164918451801903,0,19.25833333,78.0625,0.645833333,307.125,2013,9.380680775602134,8.56990623059213,7.31980888542169,61.7807885477327,60.9857496292313,52.9013724223132,28.8385306766652,30.4443441401765,39.7788186922651,0.2210494098914083
J,0.46259841985172695,0.03382496068809288,2,2013-06-06,J2-C_hand,0.1919327642846495,0.2481684759082178,0.2691416895474094,0,19.25833333,78.0625,0.645833333,307.125,2013,9.519013224192223,9.34253140070584,9.75395695502885,60.28850021905203,58.369758264275,60.2629595511261,30.192486556755735,32.2877103350192,29.9830834938451,0.22005062009643367
J,0.6088593337270949,0.012425815100359932,4,2013-06-06,J4-C_hand,0.21265352979850113,0.2764629365944166,0.27148436360600814,0,19.25833333,78.0625,0.645833333,307.125,2013,10.031601857048932,11.5367584176421,10.0963012115967,64.63830212000359,61.2837474690476,54.2641664505305,25.33009602294747,27.1794941133103,35.6395323378728,0.24455823319645886
J,0.6596345570352342,0.007178867843077918,1,2013-06-06,J1-C_hand,0.25063309337003975,0.28711064705989003,0.22562189898195373,0,19.25833333,78.0625,0.645833333,307.125,2013,10.254272948240613,10.9159309891707,10.0636400526539,61.89337755296703,65.1020387744012,61.7595534309225,27.852349498792336,23.9820302364282,28.1768065164235,0.2688718702149649
J,0.687551372581058,0.006367650835503386,10,2013-06-06,J10-C_hand,0.15610598146644866,0.22189918267816436,0.22511647495998957,0,19.25833333,78.0625,0.645833333,307.125,2013,7.98366653872868,8.39293489450596,8.56208953526121,64.71248976207227,65.8176749146906,64.2357451848269,27.303843699199067,25.7893901908034,27.2021652799119,0.18900258207230652
J,0.6559347907702128,0.002925212858032312,8,2013-06-06,J8-C_hand,0.1418393826198031,0.15305819273771237,0.2233404477579495,0,19.25833333,78.0625,0.645833333,307.125,2013,9.785519299736633,9.99611575707874,8.00084751844563,60.62674646166543,63.9406142415606,58.9845498754349,29.587734238597932,26.0632700013606,33.0146026061195,0.14744878767875774
J,0.6125011245409647,0.008442416995438852,7,2013-06-06,J7-C_hand,0.183661147087519,NA,0.26648581273952854,0,19.25833333,78.0625,0.645833333,307.125,2013,8.802632888187203,8.34924083429139,8.40289502979278,61.098806824167035,54.6304010799518,50.8897242683757,30.0985602876458,37.0203580857568,40.7073807018315,0.183661147087519
J,0.5781976514392428,0.009284236531390733,11,2013-06-06,J11-C_hand,0.20117409568139405,NA,0.36477689697049775,0,19.25833333,78.0625,0.645833333,307.125,2013,8.684512691650717,8.15956542308054,9.72119417715261,57.141449760873364,62.1627612308162,55.8693205438906,34.174037547475905,29.6776733461033,34.4094852789568,0.20117409568139405
J,0.5071384542518191,0.018340466175196586,6,2013-06-06,J6-C_hand,0.29585251238226473,0.3097753412642512,0.3445811300926363,0,19.25833333,78.0625,0.645833333,307.125,2013,13.766703388661,13.1151640493788,12.7210723029598,61.7557902351757,61.4361459463296,62.6601156339658,24.477506376163333,25.4486900042916,24.6188120630744,0.302813926823258
J,0.5591839750607809,0.012683479652657495,12,2013-06-06,J12-C_hand,0.19830903407931733,0.2217676054940638,0.38410414980633717,0,19.25833333,78.0625,0.645833333,307.125,2013,11.037377573869799,8.89870425645712,7.74118305339543,66.6079323835677,66.391759692196,48.8079467966423,22.3546900425625,24.7095360513469,43.4508701499623,0.21003831978669057
J,0.5336691935857137,0.012868538463221347,5,2015-06-08,J5-C_hand,0.1655047975288969,0.27127642799506424,0.206511896878586,0,23.175,66.39583333,0.845833333,337.6666667,2015,9.380680775602134,8.56990623059213,7.31980888542169,61.7807885477327,60.9857496292313,52.9013724223132,28.8385306766652,30.4443441401765,39.7788186922651,0.21839061276198057
J,0.536063015460968,0.04991058806486401,2,2015-06-08,J2-C_hand,0.21655979763523336,0.1884206967541909,0.2661456011865887,0,23.175,66.39583333,0.845833333,337.6666667,2015,9.519013224192223,9.34253140070584,9.75395695502885,60.28850021905203,58.369758264275,60.2629595511261,30.192486556755735,32.2877103350192,29.9830834938451,0.20249024719471215
J,0.5852160851160685,0.012278833825127084,4,2015-06-08,J4-C_hand,0.25213911886681406,0.27397347667957445,0.27078074731908064,0,23.175,66.39583333,0.845833333,337.6666667,2015,10.031601857048932,11.5367584176421,10.0963012115967,64.63830212000359,61.2837474690476,54.2641664505305,25.33009602294747,27.1794941133103,35.6395323378728,0.2630562977731943
J,0.6084211667378744,0.011647084797050001,1,2015-06-08,J1-C_hand,0.2290621751357051,0.24915519026246466,0.3288666910887532,0,23.175,66.39583333,0.845833333,337.6666667,2015,10.254272948240613,10.9159309891707,10.0636400526539,61.89337755296703,65.1020387744012,61.7595534309225,27.852349498792336,23.9820302364282,28.1768065164235,0.23910868269908486
J,0.6055322620603774,0.0050384622330854455,8,2015-06-08,J8-C_hand,0.1448915065984392,0.15572064047900208,0.24385510870461694,0,23.175,66.39583333,0.845833333,337.6666667,2015,9.785519299736633,9.99611575707874,8.00084751844563,60.62674646166543,63.9406142415606,58.9845498754349,29.587734238597932,26.0632700013606,33.0146026061195,0.15030607353872064
J,0.5861853758494059,0.015292333785615519,12,2015-06-08,J12-C_hand,0.2790312238594829,0.22143107078166294,0.37443143572873244,0,23.175,66.39583333,0.845833333,337.6666667,2015,11.037377573869799,8.89870425645712,7.74118305339543,66.6079323835677,66.391759692196,48.8079467966423,22.3546900425625,24.7095360513469,43.4508701499623,0.25023114732057294
J,0.32348690761460197,0.008843742043176957,5,2012-07-10,J5-C_hand,0.22323025795032908,0.2918554662967163,0.34837082870632674,0,23.675,61.00416667,1.308333333,325.375,2012,9.380680775602134,8.56990623059213,7.31980888542169,61.7807885477327,60.9857496292313,52.9013724223132,28.8385306766652,30.4443441401765,39.7788186922651,0.25754286212352273
J,0.3227400879065196,0.008304814107395024,2,2012-07-10,J2-C_hand,0.22088013086552316,0.4458813235495679,0.3457140117255521,0,23.675,61.00416667,1.308333333,325.375,2012,9.519013224192223,9.34253140070584,9.75395695502885,60.28850021905203,58.369758264275,60.2629595511261,30.192486556755735,32.2877103350192,29.9830834938451,0.3333807272075455
J,0.3472386764155494,0.00992853653137504,4,2012-07-10,J4-C_hand,0.21878897365108743,0.333454764314936,0.2662947662656707,0,23.675,61.00416667,1.308333333,325.375,2012,10.031601857048932,11.5367584176421,10.0963012115967,64.63830212000359,61.2837474690476,54.2641664505305,25.33009602294747,27.1794941133103,35.6395323378728,0.2761218689830117
J,0.30583110120561385,0.008919508225417708,1,2012-07-10,J1-C_hand,0.17754400104613094,0.3536747078411917,0.267980761864146,0,23.675,61.00416667,1.308333333,325.375,2012,10.254272948240613,10.9159309891707,10.0636400526539,61.89337755296703,65.1020387744012,61.7595534309225,27.852349498792336,23.9820302364282,28.1768065164235,0.2656093544436613
J,0.3362510601679484,0.007086353417441618,10,2012-07-10,J10-C_hand,0.19897997168120796,0.36589976123037105,0.33306897804220426,0,23.675,61.00416667,1.308333333,325.375,2012,7.98366653872868,8.39293489450596,8.56208953526121,64.71248976207227,65.8176749146906,64.2357451848269,27.303843699199067,25.7893901908034,27.2021652799119,0.2824398664557895
J,0.3310832844840156,0.005044690570215735,8,2012-07-10,J8-C_hand,0.1613444240382772,0.2839772822581174,0.3108255650687538,0,23.675,61.00416667,1.308333333,325.375,2012,9.785519299736633,9.99611575707874,8.00084751844563,60.62674646166543,63.9406142415606,58.9845498754349,29.587734238597932,26.0632700013606,33.0146026061195,0.2226608531481973
J,0.3562377591927846,0.007562702596064507,7,2012-07-10,J7-C_hand,0.2215484429757533,NA,0.3398777168704856,0,23.675,61.00416667,1.308333333,325.375,2012,8.802632888187203,8.34924083429139,8.40289502979278,61.098806824167035,54.6304010799518,50.8897242683757,30.0985602876458,37.0203580857568,40.7073807018315,0.2215484429757533
J,0.3144384589460161,0.023045906193618987,11,2012-07-10,J11-C_hand,0.3154181057135965,NA,0.3929379635138991,0,23.675,61.00416667,1.308333333,325.375,2012,8.684512691650717,8.15956542308054,9.72119417715261,57.141449760873364,62.1627612308162,55.8693205438906,34.174037547475905,29.6776733461033,34.4094852789568,0.3154181057135965
J,0.35930851764149135,0.016124459853731614,6,2012-07-10,J6-C_hand,0.36166498602521724,0.3876135356400923,0.39771594036727226,0,23.675,61.00416667,1.308333333,325.375,2012,13.766703388661,13.1151640493788,12.7210723029598,61.7557902351757,61.4361459463296,62.6601156339658,24.477506376163333,25.4486900042916,24.6188120630744,0.37463926083265475
J,0.31707824601067436,0.012641677438021089,12,2012-07-10,J12-C_hand,0.2184305630688826,0.2915957148867338,0.46309238038363765,0,23.675,61.00416667,1.308333333,325.375,2012,11.037377573869799,8.89870425645712,7.74118305339543,66.6079323835677,66.391759692196,48.8079467966423,22.3546900425625,24.7095360513469,43.4508701499623,0.2550131389778082
J,0.2797195216019948,0.010821820976260504,5,2014-07-11,J5-C_hand,0.14789894079200733,0.33810935785012186,0.34111281323268416,0,22.18333333,44.01666667,0.920833333,330.1666667,2014,9.380680775602134,8.56990623059213,7.31980888542169,61.7807885477327,60.9857496292313,52.9013724223132,28.8385306766652,30.4443441401765,39.7788186922651,0.2430041493210646
J,0.31654200951258343,0.013143032932816467,4,2014-07-11,J4-C_hand,0.2463244372817945,0.33471478340523525,0.28036070547990255,0,22.18333333,44.01666667,0.920833333,330.1666667,2014,10.031601857048932,11.5367584176421,10.0963012115967,64.63830212000359,61.2837474690476,54.2641664505305,25.33009602294747,27.1794941133103,35.6395323378728,0.29051961034351487
J,0.3323046863079071,0.009406534384924484,1,2014-07-11,J1-C_hand,0.3090525925481073,0.3000346336083338,0.40375984320750946,0,22.18333333,44.01666667,0.920833333,330.1666667,2014,10.254272948240613,10.9159309891707,10.0636400526539,61.89337755296703,65.1020387744012,61.7595534309225,27.852349498792336,23.9820302364282,28.1768065164235,0.30454361307822053
J,0.3605998191568587,0.016267402244556816,10,2014-07-11,J10-C_hand,0.18465689810131208,0.3088243021179302,0.29368600760652874,0,22.18333333,44.01666667,0.920833333,330.1666667,2014,7.98366653872868,8.39293489450596,8.56208953526121,64.71248976207227,65.8176749146906,64.2357451848269,27.303843699199067,25.7893901908034,27.2021652799119,0.24674060010962115
J,0.34583213594224715,0.0073046079309290034,8,2014-07-11,J8-C_hand,0.14984062453890046,0.259294376426944,0.2868190760136098,0,22.18333333,44.01666667,0.920833333,330.1666667,2014,9.785519299736633,9.99611575707874,8.00084751844563,60.62674646166543,63.9406142415606,58.9845498754349,29.587734238597932,26.0632700013606,33.0146026061195,0.20456750048292222
J,0.28222467170821297,0.016958374320374954,7,2014-07-11,J7-C_hand,0.22707957103948462,NA,0.34463907469432453,0,22.18333333,44.01666667,0.920833333,330.1666667,2014,8.802632888187203,8.34924083429139,8.40289502979278,61.098806824167035,54.6304010799518,50.8897242683757,30.0985602876458,37.0203580857568,40.7073807018315,0.22707957103948462
J,0.3104626139005025,0.005411172119329619,12,2014-07-11,J12-C_hand,0.22511522278230306,0.2622961247370237,0.4490238692121878,0,22.18333333,44.01666667,0.920833333,330.1666667,2014,11.037377573869799,8.89870425645712,7.74118305339543,66.6079323835677,66.391759692196,48.8079467966423,22.3546900425625,24.7095360513469,43.4508701499623,0.24370567375966337
J,0.28303946720229256,0.01177182713229691,5,2013-07-16,J5-C_hand,0.14513161689315968,0.2367564797322734,0.14764223934029852,0,22.28333333,54,0.879166667,256.5,2013,9.380680775602134,8.56990623059213,7.31980888542169,61.7807885477327,60.9857496292313,52.9013724223132,28.8385306766652,30.4443441401765,39.7788186922651,0.19094404831271655
J,0.32876962092187667,0.03639200195872732,4,2013-07-16,J4-C_hand,0.17368829223305593,0.18165453962440825,0.24022531508668532,0,22.28333333,54,0.879166667,256.5,2013,10.031601857048932,11.5367584176421,10.0963012115967,64.63830212000359,61.2837474690476,54.2641664505305,25.33009602294747,27.1794941133103,35.6395323378728,0.1776714159287321
J,0.37180274062686497,0.020698016307943302,1,2013-07-16,J1-C_hand,0.1301679996125515,0.23191274888069258,0.1960909259959493,0,22.28333333,54,0.879166667,256.5,2013,10.254272948240613,10.9159309891707,10.0636400526539,61.89337755296703,65.1020387744012,61.7595534309225,27.852349498792336,23.9820302364282,28.1768065164235,0.18104037424662203
J,0.2879352768262227,0.006734095417139136,10,2013-07-16,J10-C_hand,0.12365641524518745,0.108665934773477,0.14280352014354805,0,22.28333333,54,0.879166667,256.5,2013,7.98366653872868,8.39293489450596,8.56208953526121,64.71248976207227,65.8176749146906,64.2357451848269,27.303843699199067,25.7893901908034,27.2021652799119,0.11616117500933222
J,0.36954673131306964,0.05763356598438196,11,2013-07-16,J11-C_hand,0.16260315465963748,NA,0.2207189455487955,0,22.28333333,54,0.879166667,256.5,2013,8.684512691650717,8.15956542308054,9.72119417715261,57.141449760873364,62.1627612308162,55.8693205438906,34.174037547475905,29.6776733461033,34.4094852789568,0.16260315465963748
J,0.4105808701780107,0.06495055194733214,6,2013-07-16,J6-C_hand,0.1608893884472984,0.23727545663185517,0.25042289544822355,0,22.28333333,54,0.879166667,256.5,2013,13.766703388661,13.1151640493788,12.7210723029598,61.7557902351757,61.4361459463296,62.6601156339658,24.477506376163333,25.4486900042916,24.6188120630744,0.19908242253957678
J,0.32444042960802716,0.012836415902846815,12,2013-07-16,J12-C_hand,0.12780648901978064,0.17069810915272957,0.1997628030784946,0,22.28333333,54,0.879166667,256.5,2013,11.037377573869799,8.89870425645712,7.74118305339543,66.6079323835677,66.391759692196,48.8079467966423,22.3546900425625,24.7095360513469,43.4508701499623,0.1492522990862551
J,0.36319154169824386,0.017910328446602175,5,2012-07-31,J5-C_hand,0.1540835748828832,0.23396187004909075,0.20093387526505505,0,19.175,45.99583333,0.979166667,318.4583333,2012,9.380680775602134,8.56990623059213,7.31980888542169,61.7807885477327,60.9857496292313,52.9013724223132,28.8385306766652,30.4443441401765,39.7788186922651,0.19402272246598698
J,0.3491741584406959,0.041358431411270886,2,2012-07-31,J2-C_hand,0.16371593061433404,0.1969071831612247,0.23318069263768232,0,19.175,45.99583333,0.979166667,318.4583333,2012,9.519013224192223,9.34253140070584,9.75395695502885,60.28850021905203,58.369758264275,60.2629595511261,30.192486556755735,32.2877103350192,29.9830834938451,0.1803115568877794
J,0.41933052738507587,0.015178880982418298,4,2012-07-31,J4-C_hand,0.18207013017926058,0.17257046474811671,0.24089322137767677,0,19.175,45.99583333,0.979166667,318.4583333,2012,10.031601857048932,11.5367584176421,10.0963012115967,64.63830212000359,61.2837474690476,54.2641664505305,25.33009602294747,27.1794941133103,35.6395323378728,0.17732029746368866
J,0.4218079878224267,0.006072609888221055,1,2012-07-31,J1-C_hand,0.09155939472920419,0.20329129375129185,0.21996760261282483,0,19.175,45.99583333,0.979166667,318.4583333,2012,10.254272948240613,10.9159309891707,10.0636400526539,61.89337755296703,65.1020387744012,61.7595534309225,27.852349498792336,23.9820302364282,28.1768065164235,0.147425344240248
J,0.44782645834816825,0.012090200362609143,10,2012-07-31,J10-C_hand,0.13865370211031608,0.13547308545470968,0.19787069840070576,0,19.175,45.99583333,0.979166667,318.4583333,2012,7.98366653872868,8.39293489450596,8.56208953526121,64.71248976207227,65.8176749146906,64.2357451848269,27.303843699199067,25.7893901908034,27.2021652799119,0.13706339378251287
J,0.41906911465856767,0.003357943831564584,8,2012-07-31,J8-C_hand,0.14043391628525154,0.15550078955533714,0.22495268444553562,0,19.175,45.99583333,0.979166667,318.4583333,2012,9.785519299736633,9.99611575707874,8.00084751844563,60.62674646166543,63.9406142415606,58.9845498754349,29.587734238597932,26.0632700013606,33.0146026061195,0.14796735292029434
J,0.37806358602311874,0.021323661872952947,7,2012-07-31,J7-C_hand,0.17096554219772417,NA,0.2631108587747926,0,19.175,45.99583333,0.979166667,318.4583333,2012,8.802632888187203,8.34924083429139,8.40289502979278,61.098806824167035,54.6304010799518,50.8897242683757,30.0985602876458,37.0203580857568,40.7073807018315,0.17096554219772417
J,0.37125369244151646,0.014534583814424039,11,2012-07-31,J11-C_hand,0.20571987165724775,NA,0.38908075046092405,0,19.175,45.99583333,0.979166667,318.4583333,2012,8.684512691650717,8.15956542308054,9.72119417715261,57.141449760873364,62.1627612308162,55.8693205438906,34.174037547475905,29.6776733461033,34.4094852789568,0.20571987165724775
J,0.4096696145004696,0.013691389466310225,6,2012-07-31,J6-C_hand,0.266227433209389,0.323711691578496,0.3383823014964416,0,19.175,45.99583333,0.979166667,318.4583333,2012,13.766703388661,13.1151640493788,12.7210723029598,61.7557902351757,61.4361459463296,62.6601156339658,24.477506376163333,25.4486900042916,24.6188120630744,0.2949695623939425
J,0.42051494121551514,0.030250588064902006,12,2012-07-31,J12-C_hand,0.14745975716024912,0.1821098404656592,0.32349476634980506,0,19.175,45.99583333,0.979166667,318.4583333,2012,11.037377573869799,8.89870425645712,7.74118305339543,66.6079323835677,66.391759692196,48.8079467966423,22.3546900425625,24.7095360513469,43.4508701499623,0.16478479881295416
J,0.5369977355003357,0.009657790685025518,5,2013-07-04,J5-C_hand,0.15524701839870764,0.24213835391014232,0.16385634819448178,0,20.1375,46.96666667,1.216666667,342.7916667,2013,9.380680775602134,8.56990623059213,7.31980888542169,61.7807885477327,60.9857496292313,52.9013724223132,28.8385306766652,30.4443441401765,39.7788186922651,0.19869268615442498
J,0.35932686262660557,0.03934603620271166,2,2013-07-04,J2-C_hand,0.15688268113358164,0.17495483269086146,0.23438271102619007,0,20.1375,46.96666667,1.216666667,342.7916667,2013,9.519013224192223,9.34253140070584,9.75395695502885,60.28850021905203,58.369758264275,60.2629595511261,30.192486556755735,32.2877103350192,29.9830834938451,0.16591875691222155
J,0.605876624584198,0.008108738409752072,4,2013-07-04,J4-C_hand,0.18360381072001553,0.19896127963297555,0.2531925380431645,0,20.1375,46.96666667,1.216666667,342.7916667,2013,10.031601857048932,11.5367584176421,10.0963012115967,64.63830212000359,61.2837474690476,54.2641664505305,25.33009602294747,27.1794941133103,35.6395323378728,0.19128254517649554
J,0.6274179286426969,0.011503039166757639,1,2013-07-04,J1-C_hand,0.19593340065190773,0.2642351467828864,0.20109847837711886,0,20.1375,46.96666667,1.216666667,342.7916667,2013,10.254272948240613,10.9159309891707,10.0636400526539,61.89337755296703,65.1020387744012,61.7595534309225,27.852349498792336,23.9820302364282,28.1768065164235,0.23008427371739706
