field,average_adjacent,stdev_adjacent,sensor,date,sensor_full_name,depth_1,depth_2,depth_3,depth_4,depth_5,precip.cm,tair.C,rh.pct,wind_sp.m_per_s,irradiance.w_per_m.2,year,sand_1,sand_2,sand_3,sand_4,sand_5,silt_1,silt_2,silt_3,silt_4,silt_5,clay_1,clay_2,clay_3,clay_4,clay_5
J,0.31024690469106037,0.0072061588582330955,12,2014-07-07,J12-C_hand,0.25646749279003545,0.26718412424951643,0.44449056678407756,NA,NA,0,22.15416667,56.00416667,0.491666667,339.9166667,2014,11.037377573869799,8.89870425645712,7.74118305339543,9.39357868261656,11.8121212320936,66.6079323835677,66.391759692196,48.8079467966423,55.8118792076166,54.9347341086368,22.3546900425625,24.7095360513469,43.4508701499623,34.7945421097668,33.2531446592696
J,0.1873224659098519,0.00350827736155746,5,2015-07-08,J5-C_hand,0.13719768182109865,0.23537215042268433,0.15910788428926378,NA,NA,0,23.89166667,44.40416667,1.104166667,329.5416667,2015,9.380680775602134,8.56990623059213,7.31980888542169,7.54939233612254,8.97178332220932,61.7807885477327,60.9857496292313,52.9013724223132,57.7057338455385,60.3373390529155,28.8385306766652,30.4443441401765,39.7788186922651,34.744873818339,30.6908776248752
J,0.17712542249096763,0.010596277476893456,2,2015-07-08,J2-C_hand,0.16933293235990932,0.16790649260902454,0.22972030904437046,NA,NA,0,23.89166667,44.40416667,1.104166667,329.5416667,2015,9.519013224192223,9.34253140070584,9.75395695502885,7.48794104732134,9.45234081995494,60.28850021905203,58.369758264275,60.2629595511261,53.1551370643174,53.6345134465621,30.192486556755735,32.2877103350192,29.9830834938451,39.3569218883612,36.913145733483
J,0.1917621311214235,0.00902379329777368,4,2015-07-08,J4-C_hand,0.1827380160905348,0.1902150595299929,0.24284789836476456,NA,NA,0,23.89166667,44.40416667,1.104166667,329.5416667,2015,10.031601857048932,11.5367584176421,10.0963012115967,8.41330784860469,9.69673465703381,64.63830212000359,61.2837474690476,54.2641664505305,57.3741133624118,59.4762479480849,25.33009602294747,27.1794941133103,35.6395323378728,34.2125787889835,30.8270173948813
J,0.1873237109846539,0.003304318507144948,1,2015-07-08,J1-C_hand,0.12510698666873082,0.21922639297127705,0.2436189967687113,NA,NA,0,23.89166667,44.40416667,1.104166667,329.5416667,2015,10.254272948240613,10.9159309891707,10.0636400526539,8.58417716308561,10.9610580894279,61.89337755296703,65.1020387744012,61.7595534309225,59.3726846134852,58.2519762878632,27.852349498792336,23.9820302364282,28.1768065164235,32.0431382234292,30.7869656227089
J,0.20258986784352195,0.008545695726923245,10,2015-07-08,J10-C_hand,NA,NA,NA,NA,NA,0,23.89166667,44.40416667,1.104166667,329.5416667,2015,7.98366653872868,8.39293489450596,8.56208953526121,7.58962636771605,8.11053795640164,64.71248976207227,65.8176749146906,64.2357451848269,63.9359967729458,60.2667049529456,27.303843699199067,25.7893901908034,27.2021652799119,28.4743768593382,31.6227570906528
J,0.18260374002986485,0.003096487709497155,8,2015-07-08,J8-C_hand,0.13657167041320817,0.14225366287013763,0.21757810279401724,NA,NA,0,23.89166667,44.40416667,1.104166667,329.5416667,2015,9.785519299736633,9.99611575707874,8.00084751844563,7.4231156110349,7.4430959405381,60.62674646166543,63.9406142415606,58.9845498754349,60.0563956268658,60.284926693115,29.587734238597932,26.0632700013606,33.0146026061195,32.5204887620993,32.2719773663469
J,0.17677551011244455,0.0043349980192384195,9,2015-07-08,J9-C_hand,0,0,0,NA,NA,0,23.89166667,44.40416667,1.104166667,329.5416667,2015,9.147158931063743,7.73098061314217,7.7172725128637,7.36844555123697,7.71568558312586,62.5565913805074,61.3413628170183,53.946498626425,55.5908354916898,56.5512470490257,28.296249688428833,30.9276565698396,38.3362288607113,37.0407189570733,35.7330673678484
J,0.18822453750504387,0.005088708734538983,7,2015-07-08,J7-C_hand,NA,NA,0.24845100892615785,NA,NA,0,23.89166667,44.40416667,1.104166667,329.5416667,2015,8.802632888187203,8.34924083429139,8.40289502979278,8.49456330881651,9.86323853058532,61.098806824167035,54.6304010799518,50.8897242683757,52.8079451506282,49.9842315687396,30.0985602876458,37.0203580857568,40.7073807018315,38.6974915405553,40.1525299006751
J,0.18683731887075636,0.013275681207707472,11,2015-07-08,J11-C_hand,NA,NA,NA,NA,NA,0,23.89166667,44.40416667,1.104166667,329.5416667,2015,8.684512691650717,8.15956542308054,9.72119417715261,8.06367440715514,10.249794539162,57.141449760873364,62.1627612308162,55.8693205438906,51.7928940674492,53.0432761098984,34.174037547475905,29.6776733461033,34.4094852789568,40.1434315253956,36.7069293509396
J,0.2403988821638955,0.029655157125540215,6,2015-07-08,J6-C_hand,NA,0.20704385192351732,NA,NA,NA,0,23.89166667,44.40416667,1.104166667,329.5416667,2015,13.766703388661,13.1151640493788,12.7210723029598,10.5654349126566,8.10288545135413,61.7557902351757,61.4361459463296,62.6601156339658,57.9504780747334,53.0503108544804,24.477506376163333,25.4486900042916,24.6188120630744,31.48408701261,38.8468036941655
J,0.18280123505327436,0.0056966626525419345,3,2015-07-08,J3-C_hand,0.1626211802826951,0.19706958137715053,NA,NA,NA,0,23.89166667,44.40416667,1.104166667,329.5416667,2015,9.77760040228864,7.62215267784964,8.46584181760816,9.63813259117662,10.7699559300021,61.2913088104602,56.4516940539565,63.3394512842613,54.8694127784333,53.4641259670187,28.931090787251197,35.9261532681938,28.1947068981305,35.4924546303901,35.7659181029791
J,0.1919278750816981,0.007701220129399731,12,2015-07-08,J12-C_hand,0.08851325975067934,0.1712972068939268,0.17038692584749682,NA,NA,0,23.89166667,44.40416667,1.104166667,329.5416667,2015,11.037377573869799,8.89870425645712,7.74118305339543,9.39357868261656,11.8121212320936,66.6079323835677,66.391759692196,48.8079467966423,55.8118792076166,54.9347341086368,22.3546900425625,24.7095360513469,43.4508701499623,34.7945421097668,33.2531446592696
J,0.14990469151073033,0.009199818444929387,5,2011-08-03,NA,NA,NA,NA,NA,NA,0,18.9875,48.975,0.745833333,307.3333333,2011,9.380680775602134,8.56990623059213,7.31980888542169,7.54939233612254,8.97178332220932,61.7807885477327,60.9857496292313,52.9013724223132,57.7057338455385,60.3373390529155,28.8385306766652,30.4443441401765,39.7788186922651,34.744873818339,30.6908776248752
J,0.2404541869958242,0.016690557810682433,2,2011-08-03,NA,NA,NA,NA,NA,NA,0,18.9875,48.975,0.745833333,307.3333333,2011,9.519013224192223,9.34253140070584,9.75395695502885,7.48794104732134,9.45234081995494,60.28850021905203,58.369758264275,60.2629595511261,53.1551370643174,53.6345134465621,30.192486556755735,32.2877103350192,29.9830834938451,39.3569218883612,36.913145733483
J,0.15508131351735857,0.008173632381634377,4,2011-08-03,NA,NA,NA,NA,NA,NA,0,18.9875,48.975,0.745833333,307.3333333,2011,10.031601857048932,11.5367584176421,10.0963012115967,8.41330784860469,9.69673465703381,64.63830212000359,61.2837474690476,54.2641664505305,57.3741133624118,59.4762479480849,25.33009602294747,27.1794941133103,35.6395323378728,34.2125787889835,30.8270173948813
J,0.4406746526559194,0.012476018906688646,1,2011-08-03,NA,NA,NA,NA,NA,NA,0,18.9875,48.975,0.745833333,307.3333333,2011,10.254272948240613,10.9159309891707,10.0636400526539,8.58417716308561,10.9610580894279,61.89337755296703,65.1020387744012,61.7595534309225,59.3726846134852,58.2519762878632,27.852349498792336,23.9820302364282,28.1768065164235,32.0431382234292,30.7869656227089
J,0.44837097658051384,0.011225262388602294,10,2011-08-03,NA,NA,NA,NA,NA,NA,0,18.9875,48.975,0.745833333,307.3333333,2011,7.98366653872868,8.39293489450596,8.56208953526121,7.58962636771605,8.11053795640164,64.71248976207227,65.8176749146906,64.2357451848269,63.9359967729458,60.2667049529456,27.303843699199067,25.7893901908034,27.2021652799119,28.4743768593382,31.6227570906528
J,0.3321407172414992,0.011794328100576998,8,2011-08-03,NA,NA,NA,NA,NA,NA,0,18.9875,48.975,0.745833333,307.3333333,2011,9.785519299736633,9.99611575707874,8.00084751844563,7.4231156110349,7.4430959405381,60.62674646166543,63.9406142415606,58.9845498754349,60.0563956268658,60.284926693115,29.587734238597932,26.0632700013606,33.0146026061195,32.5204887620993,32.2719773663469
J,0.17353366812070212,0.007784857082796632,9,2011-08-03,NA,NA,NA,NA,NA,NA,0,18.9875,48.975,0.745833333,307.3333333,2011,9.147158931063743,7.73098061314217,7.7172725128637,7.36844555123697,7.71568558312586,62.5565913805074,61.3413628170183,53.946498626425,55.5908354916898,56.5512470490257,28.296249688428833,30.9276565698396,38.3362288607113,37.0407189570733,35.7330673678484
J,0.1629716439379586,0.009224934087305233,7,2011-08-03,NA,NA,NA,NA,NA,NA,0,18.9875,48.975,0.745833333,307.3333333,2011,8.802632888187203,8.34924083429139,8.40289502979278,8.49456330881651,9.86323853058532,61.098806824167035,54.6304010799518,50.8897242683757,52.8079451506282,49.9842315687396,30.0985602876458,37.0203580857568,40.7073807018315,38.6974915405553,40.1525299006751
J,0.16857402523358664,0.015481802408363398,11,2011-08-03,NA,NA,NA,NA,NA,NA,0,18.9875,48.975,0.745833333,307.3333333,2011,8.684512691650717,8.15956542308054,9.72119417715261,8.06367440715514,10.249794539162,57.141449760873364,62.1627612308162,55.8693205438906,51.7928940674492,53.0432761098984,34.174037547475905,29.6776733461033,34.4094852789568,40.1434315253956,36.7069293509396
J,0.17920097377565172,0.011895863248861948,6,2011-08-03,NA,NA,NA,NA,NA,NA,0,18.9875,48.975,0.745833333,307.3333333,2011,13.766703388661,13.1151640493788,12.7210723029598,10.5654349126566,8.10288545135413,61.7557902351757,61.4361459463296,62.6601156339658,57.9504780747334,53.0503108544804,24.477506376163333,25.4486900042916,24.6188120630744,31.48408701261,38.8468036941655
J,0.1589494827720854,0.012555562147835816,3,2011-08-03,NA,NA,NA,NA,NA,NA,0,18.9875,48.975,0.745833333,307.3333333,2011,9.77760040228864,7.62215267784964,8.46584181760816,9.63813259117662,10.7699559300021,61.2913088104602,56.4516940539565,63.3394512842613,54.8694127784333,53.4641259670187,28.931090787251197,35.9261532681938,28.1947068981305,35.4924546303901,35.7659181029791
J,0.17046377890639836,0.016768915448877465,12,2011-08-03,NA,NA,NA,NA,NA,NA,0,18.9875,48.975,0.745833333,307.3333333,2011,11.037377573869799,8.89870425645712,7.74118305339543,9.39357868261656,11.8121212320936,66.6079323835677,66.391759692196,48.8079467966423,55.8118792076166,54.9347341086368,22.3546900425625,24.7095360513469,43.4508701499623,34.7945421097668,33.2531446592696
J,0.3328355054060618,0.0331175253620096,5,2012-08-04,J5-C_hand,0.14888712285870204,0.2319600319141409,0.18530818140243865,NA,NA,0,20.7125,45.05,0.779166667,309.25,2012,9.380680775602134,8.56990623059213,7.31980888542169,7.54939233612254,8.97178332220932,61.7807885477327,60.9857496292313,52.9013724223132,57.7057338455385,60.3373390529155,28.8385306766652,30.4443441401765,39.7788186922651,34.744873818339,30.6908776248752
J,0.2874567227231132,0.05516676554023406,2,2012-08-04,J2-C_hand,0.15321585020151568,0.18210820003388437,0.23093481002503402,NA,NA,0,20.7125,45.05,0.779166667,309.25,2012,9.519013224192223,9.34253140070584,9.75395695502885,7.48794104732134,9.45234081995494,60.28850021905203,58.369758264275,60.2629595511261,53.1551370643174,53.6345134465621,30.192486556755735,32.2877103350192,29.9830834938451,39.3569218883612,36.913145733483
J,0.4184707734319899,0.027803509896230226,4,2012-08-04,J4-C_hand,0.17831508915173744,0.1682767970536836,0.2376669748312395,NA,NA,0,20.7125,45.05,0.779166667,309.25,2012,10.031601857048932,11.5367584176421,10.0963012115967,8.41330784860469,9.69673465703381,64.63830212000359,61.2837474690476,54.2641664505305,57.3741133624118,59.4762479480849,25.33009602294747,27.1794941133103,35.6395323378728,34.2125787889835,30.8270173948813
J,0.4184701939423879,0.011935139254595733,1,2012-08-04,J1-C_hand,0.07643809163872967,0.197873187932943,0.21663542533052754,0.34759541625,NA,0,20.7125,45.05,0.779166667,309.25,2012,10.254272948240613,10.9159309891707,10.0636400526539,8.58417716308561,10.9610580894279,61.89337755296703,65.1020387744012,61.7595534309225,59.3726846134852,58.2519762878632,27.852349498792336,23.9820302364282,28.1768065164235,32.0431382234292,30.7869656227089
J,0.4489220016532474,0.012395584336508572,10,2012-08-04,J10-C_hand,0.1317795372536399,0.12436207420330284,0.17732587713380704,NA,NA,0,20.7125,45.05,0.779166667,309.25,2012,7.98366653872868,8.39293489450596,8.56208953526121,7.58962636771605,8.11053795640164,64.71248976207227,65.8176749146906,64.2357451848269,63.9359967729458,60.2667049529456,27.303843699199067,25.7893901908034,27.2021652799119,28.4743768593382,31.6227570906528
J,0.3979891969097985,0.005997551012417895,8,2012-08-04,J8-C_hand,0.13817026123348986,0.1491557776955012,0.22234822299480925,NA,NA,0,20.7125,45.05,0.779166667,309.25,2012,9.785519299736633,9.99611575707874,8.00084751844563,7.4231156110349,7.4430959405381,60.62674646166543,63.9406142415606,58.9845498754349,60.0563956268658,60.284926693115,29.587734238597932,26.0632700013606,33.0146026061195,32.5204887620993,32.2719773663469
J,0.1388131214512719,0.009596547813978576,9,2012-08-04,J9-C_hand,0,0,0,NA,NA,0,20.7125,45.05,0.779166667,309.25,2012,9.147158931063743,7.73098061314217,7.7172725128637,7.36844555123697,7.71568558312586,62.5565913805074,61.3413628170183,53.946498626425,55.5908354916898,56.5512470490257,28.296249688428833,30.9276565698396,38.3362288607113,37.0407189570733,35.7330673678484
J,0.32895276612705654,0.018117942431391462,7,2012-08-04,J7-C_hand,0.16558559808824047,NA,0.2620814768295875,NA,NA,0,20.7125,45.05,0.779166667,309.25,2012,8.802632888187203,8.34924083429139,8.40289502979278,8.49456330881651,9.86323853058532,61.098806824167035,54.6304010799518,50.8897242683757,52.8079451506282,49.9842315687396,30.0985602876458,37.0203580857568,40.7073807018315,38.6974915405553,40.1525299006751
J,0.3506941828462813,0.018388566611746246,11,2012-08-04,J11-C_hand,0.19572012050952334,NA,0.38208759116081414,NA,NA,0,20.7125,45.05,0.779166667,309.25,2012,8.684512691650717,8.15956542308054,9.72119417715261,8.06367440715514,10.249794539162,57.141449760873364,62.1627612308162,55.8693205438906,51.7928940674492,53.0432761098984,34.174037547475905,29.6776733461033,34.4094852789568,40.1434315253956,36.7069293509396
J,0.3927440577083164,0.01187503614366796,6,2012-08-04,J6-C_hand,0.23671439857109441,0.3030760565126193,0.32064599114613285,NA,NA,0,20.7125,45.05,0.779166667,309.25,2012,13.766703388661,13.1151640493788,12.7210723029598,10.5654349126566,8.10288545135413,61.7557902351757,61.4361459463296,62.6601156339658,57.9504780747334,53.0503108544804,24.477506376163333,25.4486900042916,24.6188120630744,31.48408701261,38.8468036941655
J,0.4020342032114665,0.006619716716647753,3,2012-08-04,J3-C_hand,0.21558540604667178,0.18536674310694945,NA,NA,NA,0,20.7125,45.05,0.779166667,309.25,2012,9.77760040228864,7.62215267784964,8.46584181760816,9.63813259117662,10.7699559300021,61.2913088104602,56.4516940539565,63.3394512842613,54.8694127784333,53.4641259670187,28.931090787251197,35.9261532681938,28.1947068981305,35.4924546303901,35.7659181029791
J,0.43205468191040886,0.021449041881575277,12,2012-08-04,J12-C_hand,0.13456745373106938,0.17495756027276033,0.29175815429062807,NA,NA,0,20.7125,45.05,0.779166667,309.25,2012,11.037377573869799,8.89870425645712,7.74118305339543,9.39357868261656,11.8121212320936,66.6079323835677,66.391759692196,48.8079467966423,55.8118792076166,54.9347341086368,22.3546900425625,24.7095360513469,43.4508701499623,34.7945421097668,33.2531446592696
J,0.21693535314665902,0.01547157389911281,5,2014-08-06,J5-C_hand,0.12847073361231431,0.3233911840773407,0.20759141255280514,NA,NA,0,22.6125,32.975,1.770833333,284.5833333,2014,9.380680775602134,8.56990623059213,7.31980888542169,7.54939233612254,8.97178332220932,61.7807885477327,60.9857496292313,52.9013724223132,57.7057338455385,60.3373390529155,28.8385306766652,30.4443441401765,39.7788186922651,34.744873818339,30.6908776248752
J,0.13472767174243927,0.005125836547837451,2,2014-08-06,J2-C_hand,0.23301892872184515,0.31409182258262114,0.3548889288195738,NA,NA,0,22.6125,32.975,1.770833333,284.5833333,2014,9.519013224192223,9.34253140070584,9.75395695502885,7.48794104732134,9.45234081995494,60.28850021905203,58.369758264275,60.2629595511261,53.1551370643174,53.6345134465621,30.192486556755735,32.2877103350192,29.9830834938451,39.3569218883612,36.913145733483
J,0.296281592713462,0.022620433198595438,4,2014-08-06,J4-C_hand,0.216704155339188,0.2963804032253667,0.2749720730065198,NA,NA,0,22.6125,32.975,1.770833333,284.5833333,2014,10.031601857048932,11.5367584176421,10.0963012115967,8.41330784860469,9.69673465703381,64.63830212000359,61.2837474690476,54.2641664505305,57.3741133624118,59.4762479480849,25.33009602294747,27.1794941133103,35.6395323378728,34.2125787889835,30.8270173948813
J,0.2975858681731754,0.006523524318975504,1,2014-08-06,J1-C_hand,0.16694176388396093,0.28414669889003,0.3561596835713965,NA,NA,0,22.6125,32.975,1.770833333,284.5833333,2014,10.254272948240613,10.9159309891707,10.0636400526539,8.58417716308561,10.9610580894279,61.89337755296703,65.1020387744012,61.7595534309225,59.3726846134852,58.2519762878632,27.852349498792336,23.9820302364282,28.1768065164235,32.0431382234292,30.7869656227089
J,0.3034873935911391,0.00582948839925082,10,2014-08-06,J10-C_hand,0.1314736239183245,0.12143597809915138,0.2695425406612912,NA,NA,0,22.6125,32.975,1.770833333,284.5833333,2014,7.98366653872868,8.39293489450596,8.56208953526121,7.58962636771605,8.11053795640164,64.71248976207227,65.8176749146906,64.2357451848269,63.9359967729458,60.2667049529456,27.303843699199067,25.7893901908034,27.2021652799119,28.4743768593382,31.6227570906528
J,0.226670417520735,0.00560846446531267,8,2014-08-06,J8-C_hand,0.13953445394945613,0.15332772641372322,0.223710315504179,NA,NA,0,22.6125,32.975,1.770833333,284.5833333,2014,9.785519299736633,9.99611575707874,8.00084751844563,7.4231156110349,7.4430959405381,60.62674646166543,63.9406142415606,58.9845498754349,60.0563956268658,60.284926693115,29.587734238597932,26.0632700013606,33.0146026061195,32.5204887620993,32.2719773663469
J,0.14390680028332603,0.00644278065074386,9,2014-08-06,J9-C_hand,0,0,0,NA,NA,0,22.6125,32.975,1.770833333,284.5833333,2014,9.147158931063743,7.73098061314217,7.7172725128637,7.36844555123697,7.71568558312586,62.5565913805074,61.3413628170183,53.946498626425,55.5908354916898,56.5512470490257,28.296249688428833,30.9276565698396,38.3362288607113,37.0407189570733,35.7330673678484
J,0.21896162629127502,0.00799315317150721,7,2014-08-06,J7-C_hand,0.21029621286386513,NA,0.2671884629108726,NA,NA,0,22.6125,32.975,1.770833333,284.5833333,2014,8.802632888187203,8.34924083429139,8.40289502979278,8.49456330881651,9.86323853058532,61.098806824167035,54.6304010799518,50.8897242683757,52.8079451506282,49.9842315687396,30.0985602876458,37.0203580857568,40.7073807018315,38.6974915405553,40.1525299006751
J,0.13491224083635542,0.006584813036901064,11,2014-08-06,J11-C_hand,0.2773594896765198,NA,NA,NA,NA,0,22.6125,32.975,1.770833333,284.5833333,2014,8.684512691650717,8.15956542308054,9.72119417715261,8.06367440715514,10.249794539162,57.141449760873364,62.1627612308162,55.8693205438906,51.7928940674492,53.0432761098984,34.174037547475905,29.6776733461033,34.4094852789568,40.1434315253956,36.7069293509396
J,0.1397079113456938,0.007075595965771122,6,2014-08-06,J6-C_hand,0.27800082033871243,0.3585791432753524,NA,NA,NA,0,22.6125,32.975,1.770833333,284.5833333,2014,13.766703388661,13.1151640493788,12.7210723029598,10.5654349126566,8.10288545135413,61.7557902351757,61.4361459463296,62.6601156339658,57.9504780747334,53.0503108544804,24.477506376163333,25.4486900042916,24.6188120630744,31.48408701261,38.8468036941655
J,0.1648615731133355,0.016000082112937273,3,2014-08-06,J3-C_hand,0.2632866093492227,0.312402123114678,NA,NA,NA,0,22.6125,32.975,1.770833333,284.5833333,2014,9.77760040228864,7.62215267784964,8.46584181760816,9.63813259117662,10.7699559300021,61.2913088104602,56.4516940539565,63.3394512842613,54.8694127784333,53.4641259670187,28.931090787251197,35.9261532681938,28.1947068981305,35.4924546303901,35.7659181029791
J,0.14300616251097786,0.008602975908996053,12,2014-08-06,J12-C_hand,0.22683268766905323,0.2503882497036274,0.45217406073257155,NA,NA,0,22.6125,32.975,1.770833333,284.5833333,2014,11.037377573869799,8.89870425645712,7.74118305339543,9.39357868261656,11.8121212320936,66.6079323835677,66.391759692196,48.8079467966423,55.8118792076166,54.9347341086368,22.3546900425625,24.7095360513469,43.4508701499623,34.7945421097668,33.2531446592696
OD,0.2875257167551253,0.013594528378227728,6,2014-05-30,OD-6_C,0.27100292941684934,0.29887992845176947,0.3072085392642687,NA,NA,0,13.925,51.29166667,3.0625,332.5,2014,8.891438133458445,8.39818276307189,9.52245132147554,9.53762286280668,10.7388228140502,60.29990198714824,63.3350656317582,58.1721218231685,58.3794499050141,58.5585734444132,30.8086598793933,28.266751605169897,32.3054268553559,32.0829272321793,30.7026037415365
OD,0.2521718657679028,0.010545084198028588,4,2014-05-30,OD-4_C,0.21180391478324592,0.24494191818838854,0.22025930258381218,NA,NA,0,13.925,51.29166667,3.0625,332.5,2014,8.546924343247923,8.65534364255433,7.60026628466673,9.63154599629655,14.5248266685344,57.697318718855996,59.7276738222046,59.5306558479812,58.4001086513652,57.893876788757,33.7557569378961,31.6169825352411,32.8690778673521,31.9683453523382,27.5812965427086
OD,0.27609046300252277,0.011726872601169065,5,2014-05-30,OD-5_C,NA,NA,NA,NA,NA,0,13.925,51.29166667,3.0625,332.5,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OD,0.34372067120340133,0.025086192596456086,7,2014-05-30,OD-7_C,0.24743166712745504,0.34000004759351315,0.31118214204059824,NA,NA,0,13.925,51.29166667,3.0625,332.5,2014,9.741497889450978,10.9714277658537,12.7248696933941,15.7626957959823,14.2141539185853,61.4275895617938,57.9057366504892,61.0873116267858,58.8836337206247,65.3587983397201,28.830912548755265,31.1228355836572,26.187818679820204,25.353670483393,20.4270477416947
OD,0.2946159607834286,0.016137412556396454,9,2014-05-30,OD-9_C,0.22456687248597879,0.27583723257208886,0.29379736779175974,NA,NA,0,13.925,51.29166667,3.0625,332.5,2014,8.440022882986517,7.26397117184713,7.13312944595586,7.38092020692367,7.46468302283295,52.50816306018343,52.2778192681098,49.1019380565368,48.8550253110599,52.204079590374,39.05181405683003,40.45820956004311,43.7649324975074,43.7640544820165,40.3312373867931
OD,0.31441666682561237,0.014425593864396699,3,2014-05-30,OD-3_C,0.22355851800873217,0.3014343434642134,0.28456027847602294,NA,NA,0,13.925,51.29166667,3.0625,332.5,2014,8.034756213902433,8.83712331299684,8.14463174443004,7.86628942252359,11.0254548486501,60.025838245559605,57.6144136876255,59.5881688651817,61.727764556075,63.4026187887137,31.93940554053793,33.5484629993777,32.2671993903883,30.4059460214014,25.5719263626362
OD,0.2933136456542545,0.023321207463912256,11,2014-05-30,OD-11_C,0.21479300247330288,0.4219520590630386,NA,NA,NA,0,13.925,51.29166667,3.0625,332.5,2014,10.13313848500958,9.63606554024345,9.17432461877421,10.5489605671428,12.5560298290945,60.86112134010437,59.0366661326555,59.6611248110725,64.5716014096992,68.9906441466585,29.005740174885965,31.327268327101,31.1645505701533,24.879438023158002,18.453326024247
OD,0.2877170559432771,0.02982273397630806,2,2014-05-30,OD-2_C,0.23421543947956458,0.28338453557248505,0.32868769311462254,NA,NA,0,13.925,51.29166667,3.0625,332.5,2014,6.994283690546791,7.36035282791961,7.18038124106417,7.1412882973295,8.48576981674284,54.32058088241047,54.2965926389823,56.2319012854415,52.442885575165,52.9735532285861,38.68513542704273,38.3430545330981,36.5877174734944,40.415826127505504,38.5406769546711
OD,0.32144298818376327,0.010629166319559728,1,2014-05-30,OD-1_C,0.2264132575707557,NA,0.3216700572652018,NA,NA,0,13.925,51.29166667,3.0625,332.5,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OD,0.31081649992201066,0.010249611278688153,10,2014-05-30,OD-10_C,0.23706870571916716,0.2919516987563272,0.27169974120322676,NA,NA,0,13.925,51.29166667,3.0625,332.5,2014,9.6838118719314,7.49047359825801,8.59537975548944,8.42495814669002,8.46535759075055,52.91432035421044,54.2258591321762,46.5600600232104,51.4421554193526,56.4861103952996,37.401867773858164,38.2836672695658,44.8445602213002,40.1328864339574,35.0485320139498
OD,0.35742029547691345,0.025620525491262806,12,2014-05-30,OD-12_C,0.253362067208376,0.27967007300668995,0.3050910625683273,NA,NA,0,13.925,51.29166667,3.0625,332.5,2014,7.522842870093086,7.44376334744371,7.02255190691099,6.81608800742461,8.21183540777152,60.1404712513934,53.0609560663586,54.9139435850523,54.1887495453111,52.8152764341309,32.3366858785135,39.4952805861977,38.0635045080367,38.9951624472643,38.9728881580976
OD,0.4496117995844947,0.012963385235003287,6,2012-06-13,OD-6_C,0.32050290197779296,0.31742240264725285,0.2587752349749276,NA,NA,0,14.2,60,5.854166667,328.875,2012,8.891438133458445,8.39818276307189,9.52245132147554,9.53762286280668,10.7388228140502,60.29990198714824,63.3350656317582,58.1721218231685,58.3794499050141,58.5585734444132,30.8086598793933,28.266751605169897,32.3054268553559,32.0829272321793,30.7026037415365
OD,0.4975920418898265,0.008755997086500749,4,2012-06-13,OD-4_C,0.2358720966654209,0.2393214538675685,0.22174417302367103,NA,NA,0,14.2,60,5.854166667,328.875,2012,8.546924343247923,8.65534364255433,7.60026628466673,9.63154599629655,14.5248266685344,57.697318718855996,59.7276738222046,59.5306558479812,58.4001086513652,57.893876788757,33.7557569378961,31.6169825352411,32.8690778673521,31.9683453523382,27.5812965427086
OD,0.4896448817518022,0.009947855701024482,5,2012-06-13,OD-5_C,0.255868584517223,0.33002142596944384,NA,NA,NA,0,14.2,60,5.854166667,328.875,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OD,0.5579654574394226,0.012058530476428212,7,2012-06-13,OD-7_C,0.20747779826408766,0.353475483960004,0.40966571271681,NA,NA,0,14.2,60,5.854166667,328.875,2012,9.741497889450978,10.9714277658537,12.7248696933941,15.7626957959823,14.2141539185853,61.4275895617938,57.9057366504892,61.0873116267858,58.8836337206247,65.3587983397201,28.830912548755265,31.1228355836572,26.187818679820204,25.353670483393,20.4270477416947
OD,0.4911937448713515,0.011016956495161143,9,2012-06-13,OD-9_C,0.24562271202178254,0.3066568110404995,0.31442786204084755,NA,NA,0,14.2,60,5.854166667,328.875,2012,8.440022882986517,7.26397117184713,7.13312944595586,7.38092020692367,7.46468302283295,52.50816306018343,52.2778192681098,49.1019380565368,48.8550253110599,52.204079590374,39.05181405683003,40.45820956004311,43.7649324975074,43.7640544820165,40.3312373867931
OD,0.5972051421801249,0.020241751220441116,3,2012-06-13,OD-3_C,0.2226817762933312,0.3136456567260733,0.29720156229129696,NA,NA,0,14.2,60,5.854166667,328.875,2012,8.034756213902433,8.83712331299684,8.14463174443004,7.86628942252359,11.0254548486501,60.025838245559605,57.6144136876255,59.5881688651817,61.727764556075,63.4026187887137,31.93940554053793,33.5484629993777,32.2671993903883,30.4059460214014,25.5719263626362
OD,0.515079634057151,0.05537734570856715,11,2012-06-13,OD-11_C,0.28950343586896005,0.426955220892544,NA,NA,NA,0,14.2,60,5.854166667,328.875,2012,10.13313848500958,9.63606554024345,9.17432461877421,10.5489605671428,12.5560298290945,60.86112134010437,59.0366661326555,59.6611248110725,64.5716014096992,68.9906441466585,29.005740174885965,31.327268327101,31.1645505701533,24.879438023158002,18.453326024247
