field,average_adjacent,stdev_adjacent,sensor,date,sensor_full_name,depth_1,depth_2,depth_3,precip.cm,tair.C,rh.pct,wind_sp.m_per_s,irradiance.w_per_m.2,year,sand_1,sand_2,sand_3,silt_1,silt_2,silt_3,clay_1,clay_2,clay_3,l3_depth_1,l3_depth_2,l3_depth_3,l5_depth_1,l5_depth_2,l5_depth_3,l7_depth_1,l7_depth_2,l7_depth_3,avg_soilM,avg_soilM_l3,avg_soilM_l5,avg_soilM_l7,avg_clay,avg_sand
J,0.4986103375752767,0.00900924123492146,8,2013-07-04,J8-C_hand,0.13480626332418832,0.14324762640529431,0.21681063206819226,0,20.1375,46.96666667,1.216666667,342.7916667,2013,9.785519299736633,9.99611575707874,8.00084751844563,60.62674646166543,63.9406142415606,58.9845498754349,29.587734238597932,26.0632700013606,33.0146026061195,0.13424781559473326,0.14215415039676382,0.2168959658559973,0.13261680559745115,0.1404362905044978,0.21675374287632232,0.1285197473771043,0.13866431187576855,0.21666840908851728,0.13902694486474132,0.1644326439491648,0.16326894632609043,0.1612841561137967,29.555202282026013,9.260827525087
J,0.5855520500077142,0.01762028264901777,11,2013-07-04,J11-C_hand,0.1790028819751188,NA,0.2614872855120574,0,20.1375,46.96666667,1.216666667,342.7916667,2013,8.684512691650717,8.15956542308054,9.72119417715261,57.141449760873364,62.1627612308162,55.8693205438906,34.174037547475905,29.6776733461033,34.4094852789568,0.1832442917204126,NA,0.26465680417575516,0.1855044330529567,NA,0.2621864477069925,0.18398973206051175,NA,0.259717503938927,0.1790028819751188,0.2239505479480839,0.22384544037997461,0.22185361799971937,32.753732057512,8.85509076396129
J,0.5499320692486234,0.01305690064289387,6,2013-07-04,J6-C_hand,0.23435360674226421,0.27256739773100475,0.28224232349057504,0,20.1375,46.96666667,1.216666667,342.7916667,2013,13.766703388661,13.1151640493788,12.7210723029598,61.7557902351757,61.4361459463296,62.6601156339658,24.477506376163333,25.4486900042916,24.6188120630744,0.24840091909527404,0.27619015171176914,0.28746192387463637,0.2513683110050946,0.2776204749967709,0.2905854635918826,0.24991712614093528,0.2781761657540238,0.2941521961942232,0.25346050223663447,0.2706843315605598,0.27319141653124934,0.2740818293630608,24.84833614784311,13.200979913666533
J,0.5606432888242934,0.019938384614604444,12,2013-07-04,J12-C_hand,0.1563811361257389,0.1823379751561191,0.23033652485482825,0,20.1375,46.96666667,1.216666667,342.7916667,2013,11.037377573869799,8.89870425645712,7.74118305339543,66.6079323835677,66.391759692196,48.8079467966423,22.3546900425625,24.7095360513469,43.4508701499623,0.16080274236667258,0.18437697774888118,0.24599277637774863,0.16098900001348349,0.18489949363385813,0.25678557857988776,0.15899505017633514,0.18518146092838103,0.26866937448927614,0.169359555640929,0.1970574988311008,0.20089135740907646,0.2042819618646641,30.171698747957233,9.225754961240783
J,0.4184707734319899,0.027803509896230226,4,2012-08-04,J4-C_hand,0.17831508915173744,0.1682767970536836,0.2376669748312395,0,20.7125,45.05,0.779166667,309.25,2012,10.031601857048932,11.5367584176421,10.0963012115967,64.63830212000359,61.2837474690476,54.2641664505305,25.33009602294747,27.1794941133103,35.6395323378728,0.18076711966631062,0.17140979756805508,0.23980972518285196,0.1834416560954636,0.17410793962067267,0.24219250137786236,0.18681884752914205,0.1791611421872767,0.24516621963121465,0.17329594310271051,0.1973288808057392,0.1999140323646662,0.2037154031158778,29.38304082471019,10.55488716209591
J,0.4184701939423879,0.011935139254595733,1,2012-08-04,J1-C_hand,0.07643809163872967,0.197873187932943,0.21663542533052754,0,20.7125,45.05,0.779166667,309.25,2012,10.254272948240613,10.9159309891707,10.0636400526539,61.89337755296703,65.1020387744012,61.7595534309225,27.852349498792336,23.9820302364282,28.1768065164235,0.08700463950929016,0.2017060518426786,0.21899503768838602,0.09660249571449345,0.205032879400695,0.22109666057635058,0.10669075074787276,0.209105710046794,0.2237078369740811,0.13715563978583634,0.16923524301345158,0.17424401189717967,0.17983476592291595,26.670395417214678,10.411281330021739
J,0.4489220016532474,0.012395584336508572,10,2012-08-04,J10-C_hand,0.1317795372536399,0.12436207420330284,0.17732587713380704,0,20.7125,45.05,0.779166667,309.25,2012,7.98366653872868,8.39293489450596,8.56208953526121,64.71248976207227,65.8176749146906,64.2357451848269,27.303843699199067,25.7893901908034,27.2021652799119,0.13618738772387595,0.13180734301728905,0.18961554271237072,0.14118135751232846,0.13908730852002207,0.21143132224698585,0.1462828008156678,0.14747844230536392,0.26563631497189133,0.12807080572847135,0.15253675781784523,0.16389999609311212,0.18646585269764102,26.76513305663812,8.312896989498617
J,0.43205468191040886,0.021449041881575277,12,2012-08-04,J12-C_hand,0.13456745373106938,0.17495756027276033,0.29175815429062807,0,20.7125,45.05,0.779166667,309.25,2012,11.037377573869799,8.89870425645712,7.74118305339543,66.6079323835677,66.391759692196,48.8079467966423,22.3546900425625,24.7095360513469,43.4508701499623,0.1442904920496194,0.1802021987957921,0.3179515071080387,0.14986185010458408,0.18379668648028324,0.32885588443211816,0.15300796720075083,0.1871896629956858,0.3406119011665079,0.15476250700191485,0.2141480659844834,0.22083814033899515,0.22693651045431484,30.171698747957233,9.225754961240783
OD,0.4496117995844947,0.012963385235003287,6,2012-06-13,OD-6_C,0.32050290197779296,0.31742240264725285,0.2587752349749276,0,14.2,60,5.854166667,328.875,2012,8.891438133458445,8.39818276307189,9.52245132147554,60.29990198714824,63.3350656317582,58.1721218231685,30.8086598793933,28.266751605169897,32.3054268553559,0.313010290911515,0.33076437654896695,0.2423072384090046,0.31481910634716237,0.3595113760236742,0.24838780173619912,0.3078542175858315,0.3196663802258365,0.2642539254766576,0.3189626523125229,0.29536063528982887,0.3075727613690119,0.29725817442944186,30.4602794466397,8.937357406001958
OD,0.4975920418898265,0.008755997086500749,4,2012-06-13,OD-4_C,0.2358720966654209,0.2393214538675685,0.22174417302367103,0,14.2,60,5.854166667,328.875,2012,8.546924343247923,8.65534364255433,7.60026628466673,57.697318718855996,59.7276738222046,59.5306558479812,33.7557569378961,31.6169825352411,32.8690778673521,0.23310440135616875,0.24509887867592592,0.22367790570607474,0.23291795005540947,0.24832470010938282,0.2249256043129774,0.23231459546329009,0.2525774925074231,0.22590163044056943,0.2375967752664947,0.23396039524605647,0.23538941815925657,0.23693123947042755,32.74727244682977,8.267511423489662
OD,0.5579654574394226,0.012058530476428212,7,2012-06-13,OD-7_C,0.20747779826408766,0.353475483960004,0.40966571271681,0,14.2,60,5.854166667,328.875,2012,9.741497889450978,10.9714277658537,12.7248696933941,61.4275895617938,57.9057366504892,61.0873116267858,28.830912548755265,31.1228355836572,26.187818679820204,0.21626359986486052,0.36179797562442256,0.4121966149023537,0.22813036121283145,0.3651504823044415,0.41391452038233484,0.19339659788081776,0.3679809611953679,0.41418267698020383,0.28047664111204584,0.3300860634638789,0.3357317879665359,0.3251867453521298,28.713855604077555,11.145931782899593
OD,0.4911937448713515,0.011016956495161143,9,2012-06-13,OD-9_C,0.24562271202178254,0.3066568110404995,0.31442786204084755,0,14.2,60,5.854166667,328.875,2012,8.440022882986517,7.26397117184713,7.13312944595586,52.50816306018343,52.2778192681098,49.1019380565368,39.05181405683003,40.45820956004311,43.7649324975074,0.23988313322048144,0.3103811390831663,0.31736560109792844,0.2396115589376862,0.3129865743594083,0.3197581823543365,0.23921402238515765,0.316467878821436,0.32119201579995516,0.27613976153114106,0.2892099578005254,0.290785438550477,0.2922913056688496,41.091652038126846,7.612374500263169
OD,0.5972051421801249,0.020241751220441116,3,2012-06-13,OD-3_C,0.2226817762933312,0.3136456567260733,0.29720156229129696,0,14.2,60,5.854166667,328.875,2012,8.034756213902433,8.83712331299684,8.14463174443004,60.025838245559605,57.6144136876255,59.5881688651817,31.93940554053793,33.5484629993777,32.2671993903883,0.2395351342971015,0.3229808959038993,0.301276517672811,0.25550490396155445,0.3282465170062997,0.30320829895609464,0.20142811722922538,0.3329743928992907,0.30466976249724653,0.2681637165097023,0.2879308492912706,0.2956532399746496,0.27969075754192085,32.58502264343464,8.338837090443104
OD,0.5107184251149496,0.010964577067602427,2,2012-06-13,OD-2_C,0.25116043782113967,0.2964319802069458,0.4012444653178348,0,14.2,60,5.854166667,328.875,2012,6.994283690546791,7.36035282791961,7.18038124106417,54.32058088241047,54.2965926389823,56.2319012854415,38.68513542704273,38.3430545330981,36.5877174734944,0.2577492869660812,0.29784548743587963,0.408875677837879,0.27825825334999904,0.29942212517622574,0.41276898491862113,0.22847531739062732,0.30219206661695697,0.41573775920514255,0.2737962090140427,0.32149015074661325,0.33014978781494864,0.31546838107090897,37.871969144545076,7.178339253176857
OD,0.41623346341980827,0.02944512169150685,1,2012-06-13,OD-1_C,0.38028149550217566,0.468103497037001,0.3304242495350458,0,14.2,60,5.854166667,328.875,2012,9.72326678955525,8.30217386136326,7.68103787978333,59.187807392466596,57.3945587241441,54.3930376911732,31.08892581797813,34.3032674144926,37.9259244290435,0.3827668214675601,0.47232519512008436,0.32972517050166567,0.3875137151565144,0.4748551749882635,0.3300241765739158,0.383298353768693,0.47320799166839184,0.3301241978189221,0.4241924962695883,0.3949390623631034,0.3974643555728979,0.395543514418669,34.439372553838076,8.568826176900613
OD,0.46547776460647583,0.008762800422651415,12,2012-06-13,OD-12_C,0.2574620355521589,0.3460879210803073,0.3085886424164441,0,14.2,60,5.854166667,328.875,2012,7.522842870093086,7.44376334744371,7.02255190691099,60.1404712513934,53.0609560663586,54.9139435850523,32.3366858785135,39.4952805861977,38.0635045080367,0.2540044839414712,0.3459858063301009,0.3094875320218884,0.25679330573252396,0.3482557321315624,0.31057334361199507,0.2606970137600721,0.35137498153612073,0.31135477936099865,0.3017749783162331,0.3031592740978202,0.3052074604920271,0.3078089248857305,36.631823657582636,7.329719374815928
OD,0.4718737105528514,0.019543297674093178,6,2012-06-15,OD-6_C,0.31450043678355566,0.30874393841437786,0.26343254603669447,0,13.2625,55.04166667,2.725,356.9583333,2012,8.891438133458445,8.39818276307189,9.52245132147554,60.29990198714824,63.3350656317582,58.1721218231685,30.8086598793933,28.266751605169897,32.3054268553559,0.3201777463801061,0.32037247749572473,0.24980429940907967,0.313010290911515,0.33076437654896695,0.2423072384090046,0.31481910634716237,0.3595113760236742,0.24838780173619912,0.31162218759896676,0.29678484109497016,0.29536063528982887,0.3075727613690119,30.4602794466397,8.937357406001958
OD,0.5234038101302253,0.012234886742081306,4,2012-06-15,OD-4_C,0.23425156683402165,0.2339931074097842,0.22075505179405422,0,13.2625,55.04166667,2.725,356.9583333,2012,8.546924343247923,8.65534364255433,7.60026628466673,57.697318718855996,59.7276738222046,59.5306558479812,33.7557569378961,31.6169825352411,32.8690778673521,0.2360134440142039,0.24099718030436915,0.22231978078546644,0.23310440135616875,0.24509887867592592,0.22367790570607474,0.23291795005540947,0.24832470010938282,0.2249256043129774,0.23412233712190295,0.23311013503467984,0.23396039524605647,0.23538941815925657,32.74727244682977,8.267511423489662
OD,0.583533936076694,0.012304233336493149,7,2012-06-15,OD-7_C,0.20075641765410931,0.3333420045627958,0.4073692970620929,0,13.2625,55.04166667,2.725,356.9583333,2012,9.741497889450978,10.9714277658537,12.7248696933941,61.4275895617938,57.9057366504892,61.0873116267858,28.830912548755265,31.1228355836572,26.187818679820204,0.21010296840497064,0.3576356506757024,0.4103397444105115,0.21626359986486052,0.36179797562442256,0.4121966149023537,0.22813036121283145,0.3651504823044415,0.41391452038233484,0.26704921110845253,0.3260261211637282,0.3300860634638789,0.3357317879665359,28.713855604077555,11.145931782899593
OD,0.5194040735562643,0.01415117184876906,9,2012-06-15,OD-9_C,0.24469676421115988,0.3034175817493985,0.31394602466087246,0,13.2625,55.04166667,2.725,356.9583333,2012,8.440022882986517,7.26397117184713,7.13312944595586,52.50816306018343,52.2778192681098,49.1019380565368,39.05181405683003,40.45820956004311,43.7649324975074,0.2453882745180453,0.30754913641643083,0.31506124872741986,0.23988313322048144,0.3103811390831663,0.31736560109792844,0.2396115589376862,0.3129865743594083,0.3197581823543365,0.2740571729802792,0.28933288655396533,0.2892099578005254,0.290785438550477,41.091652038126846,7.612374500263169
OD,0.615395188331604,0.024998305879742205,3,2012-06-15,OD-3_C,0.21023896648418944,0.3053333032571572,0.2933118511065947,0,13.2625,55.04166667,2.725,356.9583333,2012,8.034756213902433,8.83712331299684,8.14463174443004,60.025838245559605,57.6144136876255,59.5881688651817,31.93940554053793,33.5484629993777,32.2671993903883,0.2278218815364758,0.31638433885428024,0.2981643556023166,0.2395351342971015,0.3229808959038993,0.301276517672811,0.25550490396155445,0.3282465170062997,0.30320829895609464,0.2577861348706733,0.2807901919976909,0.2879308492912706,0.2956532399746496,32.58502264343464,8.338837090443104
OD,0.514820482995775,0.016367022789026516,2,2012-06-15,OD-2_C,0.24193808836911856,0.2926789325125707,0.39268648330910594,0,13.2625,55.04166667,2.725,356.9583333,2012,6.994283690546791,7.36035282791961,7.18038124106417,54.32058088241047,54.2965926389823,56.2319012854415,38.68513542704273,38.3430545330981,36.5877174734944,0.2553414642446387,0.29687733800835175,0.40305876489450143,0.2577492869660812,0.29784548743587963,0.408875677837879,0.27825825334999904,0.29942212517622574,0.41276898491862113,0.26730851044084464,0.31842585571583065,0.32149015074661325,0.33014978781494864,37.871969144545076,7.178339253176857
OD,0.49249932501051163,0.00890464840589366,12,2012-06-15,OD-12_C,0.24953860597908023,0.34548666111942666,0.3082170220010432,0,13.2625,55.04166667,2.725,356.9583333,2012,7.522842870093086,7.44376334744371,7.02255190691099,60.1404712513934,53.0609560663586,54.9139435850523,32.3366858785135,39.4952805861977,38.0635045080367,0.25742761698471966,0.3451572618912901,0.3087800832364993,0.2540044839414712,0.3459858063301009,0.3094875320218884,0.25679330573252396,0.3482557321315624,0.31057334361199507,0.29751263354925345,0.30378832070416967,0.3031592740978202,0.3052074604920271,36.631823657582636,7.329719374815928
OD,0.533310678270128,0.012337735746003773,6,2013-06-15,OD-6_C,0.17986774245854353,0.23045424011425783,0.23082718157410986,0,15.94583333,51.91666667,2.308333333,355.3333333,2013,8.891438133458445,8.39818276307189,9.52245132147554,60.29990198714824,63.3350656317582,58.1721218231685,30.8086598793933,28.266751605169897,32.3054268553559,0.1846037383408286,0.24386311201717767,0.2335277120612717,0.19092425046786404,0.25482197495189185,0.2363860543080732,0.19972604509850728,0.2623479421648989,0.24252119574593062,0.2051609912864007,0.22066485413975934,0.22737742657594304,0.23486506100311225,30.4602794466397,8.937357406001958
OD,0.4941934380266402,0.0021326739101392733,4,2013-06-15,OD-4_C,0.21259785940408732,0.18819570947187073,0.18819870930538476,0,15.94583333,51.91666667,2.308333333,355.3333333,2013,8.546924343247923,8.65534364255433,7.60026628466673,57.697318718855996,59.7276738222046,59.5306558479812,33.7557569378961,31.6169825352411,32.8690778673521,0.21899440064333206,0.1948542532903417,0.19356120019082623,0.2248288771307644,0.20026919105240296,0.19718823965373852,0.231224841515107,0.20607101676369008,0.20032659067728956,0.20039678443797904,0.20246995137483334,0.20742876927896864,0.21254081631869554,32.74727244682977,8.267511423489662
OD,0.4453518059518602,0.02097053673273356,9,2013-06-15,OD-9_C,0.26909456318730535,0.283915531267036,0.28550527806274534,0,15.94583333,51.91666667,2.308333333,355.3333333,2013,8.440022882986517,7.26397117184713,7.13312944595586,52.50816306018343,52.2778192681098,49.1019380565368,39.05181405683003,40.45820956004311,43.7649324975074,0.2722104460838925,0.2917313514589902,0.2838099198128682,0.27669747114945126,0.29540895260956296,0.284089103913229,0.27897919506366897,0.2980386503693852,0.2833724209005196,0.2765050472271707,0.2825839057852503,0.28539850922408105,0.2867967554445246,41.091652038126846,7.612374500263169
OD,0.47459902697139317,0.01333958823889263,3,2013-06-15,OD-3_C,0.24715853731035792,0.32583599785582773,0.28604618571451357,0,15.94583333,51.91666667,2.308333333,355.3333333,2013,8.034756213902433,8.83712331299684,8.14463174443004,60.025838245559605,57.6144136876255,59.5881688651817,31.93940554053793,33.5484629993777,32.2671993903883,0.25334465192637,0.32741538991256697,0.2860243709326202,0.25968827640807196,0.32759562548663546,0.28550034752836323,0.26471921881239646,0.3271675659982229,0.2849539830111176,0.2864972675830928,0.28892813759051905,0.29092808314102353,0.292280255940579,32.58502264343464,8.338837090443104
OD,0.544886675145891,0.010809005889601805,1,2013-06-15,OD-1_C,0.19671260454022835,0.24105183510836145,0.2899774730352831,0,15.94583333,51.91666667,2.308333333,355.3333333,2013,9.72326678955525,8.30217386136326,7.68103787978333,59.187807392466596,57.3945587241441,54.3930376911732,31.08892581797813,34.3032674144926,37.9259244290435,0.20000374262303294,0.24793506047487304,0.29500536051117116,0.20282730835890017,0.2527921484961242,0.29866526861218784,0.20566420310863803,0.26032861798463486,0.3027247437732711,0.2188822198242949,0.24764805453635905,0.2514282418224041,0.256239188288848,34.439372553838076,8.568826176900613
OD,0.5357133083873324,0.01690884860641293,6,2015-06-17,OD-6_C,0.16147684899243658,0.18255370787079997,0.21654116912130428,0,18.02083333,50,2.329166667,333.0833333,2015,8.891438133458445,8.39818276307189,9.52245132147554,60.29990198714824,63.3350656317582,58.1721218231685,30.8086598793933,28.266751605169897,32.3054268553559,0.16392839909599,0.1862110671377398,0.2196947104629864,0.17026557549188054,0.1881939230432396,0.2220938109897202,0.17612231928220756,0.18996856881731947,0.22386915358827392,0.1720152784316183,0.18994472556557207,0.19351776984161345,0.19665334722926697,30.4602794466397,8.937357406001958
OD,0.5418514741791619,0.023669575283208455,4,2015-06-17,OD-4_C,0.1845323102924249,0.16603637226617732,0.15831430795780368,0,18.02083333,50,2.329166667,333.0833333,2015,8.546924343247923,8.65534364255433,7.60026628466673,57.697318718855996,59.7276738222046,59.5306558479812,33.7557569378961,31.6169825352411,32.8690778673521,0.18747335045472888,0.1698199131053804,0.16126910881335044,0.19105260685136283,0.17218119466411952,0.1628008386531431,0.19424939218024354,0.17398432841141506,0.1642987792753351,0.1752843412793011,0.17285412412448656,0.1753448800562085,0.1775108332889979,32.74727244682977,8.267511423489662
OD,0.5703309774398804,0.010886292155183368,7,2015-06-17,OD-7_C,NA,0.17260711709424958,0.187602993134863,0,18.02083333,50,2.329166667,333.0833333,2015,9.741497889450978,10.9714277658537,12.7248696933941,61.4275895617938,57.9057366504892,61.0873116267858,28.830912548755265,31.1228355836572,26.187818679820204,NA,0.17976795479057617,0.2010819523754206,NA,0.1858306016139079,0.20788911746380523,NA,0.19173267405972377,0.21147979299240127,0.17260711709424958,0.19042495358299838,0.19685985953885657,0.20160623352606252,28.713855604077555,11.145931782899593
OD,0.4373333785268996,0.0216763347189243,2,2015-06-17,OD-2_C,0.17164723420256564,0.21732958163131624,0.21942097796990018,0,18.02083333,50,2.329166667,333.0833333,2015,6.994283690546791,7.36035282791961,7.18038124106417,54.32058088241047,54.2965926389823,56.2319012854415,38.68513542704273,38.3430545330981,36.5877174734944,0.1710393709994594,0.2187010977875983,0.22289723152511554,0.17580236875937497,0.2206631824518255,0.2250979116437204,0.17887848288493527,0.2219605573904189,0.22680883153230164,0.19448840791694094,0.2042125667707244,0.2071878209516403,0.2092159572692186,37.871969144545076,7.178339253176857
OD,0.5727475153075324,0.014257045119854476,10,2015-06-17,OD-10_C,NA,0.209111979782244,0.19080740348986458,0,18.02083333,50,2.329166667,333.0833333,2015,9.6838118719314,7.49047359825801,8.59537975548944,52.91432035421044,54.2258591321762,46.5600600232104,37.401867773858164,38.2836672695658,44.8445602213002,NA,0.2135962940863902,0.197005345218482,NA,0.21807973805338499,0.20082822452235669,NA,0.22492883392464458,0.20423613119968054,0.209111979782244,0.2053008196524361,0.20945398128787085,0.21458248256216256,40.17669842157472,8.589888408559617
OD,0.5675838324758742,0.008116110694058428,12,2015-06-17,OD-12_C,0.1771342666975208,0.21341950393867554,0.23098857537260167,0,18.02083333,50,2.329166667,333.0833333,2015,7.522842870093086,7.44376334744371,7.02255190691099,60.1404712513934,53.0609560663586,54.9139435850523,32.3366858785135,39.4952805861977,38.0635045080367,0.18165670059666722,0.21857551654755103,0.23603938043778794,0.19271234837410234,0.22294718576935757,0.23971543450240582,0.2045831882394588,0.22776822192253282,0.24368471233946018,0.19527688531809817,0.2120905325273354,0.21845832288195524,0.22534537416715061,36.631823657582636,7.329719374815928
OD,0.42570801244841683,0.011435432395749054,6,2014-06-19,OD-6_C,0.1738471397094496,0.29357272644395715,0.2942161912214823,0,15.28333333,60.20833333,1.5875,325.9583333,2014,8.891438133458445,8.39818276307189,9.52245132147554,60.29990198714824,63.3350656317582,58.1721218231685,30.8086598793933,28.266751605169897,32.3054268553559,0.17560937638887575,0.2947084044998589,0.2981660618527993,0.17335230339137458,0.29558366645024015,0.30019496703927406,0.17387775657403248,0.2961529798543018,0.3017705112508404,0.23370993307670337,0.25616128091384466,0.25637697896029626,0.2572670825597249,30.4602794466397,8.937357406001958
OD,0.43341893288824296,0.02436617179605386,4,2014-06-19,OD-4_C,0.17022270006193665,0.19845555429277675,0.2129719965829658,0,15.28333333,60.20833333,1.5875,325.9583333,2014,8.546924343247923,8.65534364255433,7.60026628466673,57.697318718855996,59.7276738222046,59.5306558479812,33.7557569378961,31.6169825352411,32.8690778673521,0.17097691081950103,0.20840308282046352,0.21518744800555487,0.1700109175705818,0.21606959814615015,0.216325444993617,0.17023580361885432,0.22105627663189434,0.21720915537065857,0.1843391271773567,0.19818914721517314,0.20080198690344964,0.20283374520713573,32.74727244682977,8.267511423489662
OD,0.5061247679922316,0.011654940368716902,7,2014-06-19,OD-7_C,0.2094374726870271,0.3130941181074511,0.3067655659040337,0,15.28333333,60.20833333,1.5875,325.9583333,2014,9.741497889450978,10.9714277658537,12.7248696933941,61.4275895617938,57.9057366504892,61.0873116267858,28.830912548755265,31.1228355836572,26.187818679820204,0.21229686074514426,0.31934061049036716,0.3087926316662683,0.21507745006246168,0.3236437313826442,0.3097124950595051,0.2181743258445598,0.3278455096593185,0.3104170001152537,0.2612657953972391,0.28014336763392655,0.282811225501537,0.28547894520637734,28.713855604077555,11.145931782899593
OD,0.41977518134646946,0.009876792636289282,9,2014-06-19,OD-9_C,0.18885409570800865,0.2364095542904293,0.2758399442493389,0,15.28333333,60.20833333,1.5875,325.9583333,2014,8.440022882986517,7.26397117184713,7.13312944595586,52.50816306018343,52.2778192681098,49.1019380565368,39.05181405683003,40.45820956004311,43.7649324975074,0.18300419189936823,0.24376655866431862,0.28143235339387657,0.18349856704080425,0.24981683532630844,0.2838826899169253,0.18534989394638676,0.2551360269655358,0.28619288240073737,0.21263182499921898,0.2360677013191878,0.239066030761346,0.24222626777088663,41.091652038126846,7.612374500263169
OD,0.4956248535050286,0.01532185473248031,3,2014-06-19,OD-3_C,0.1704777299951723,0.20237663103475012,0.26275123474546946,0,15.28333333,60.20833333,1.5875,325.9583333,2014,8.034756213902433,8.83712331299684,8.14463174443004,60.025838245559605,57.6144136876255,59.5881688651817,31.93940554053793,33.5484629993777,32.2671993903883,0.16985572727270526,0.22086029670750235,0.26783344164883244,0.1718009634350452,0.23606095248592973,0.27189172421671826,0.1741447952427243,0.24942483741954713,0.2743885439629313,0.1864271805149612,0.21951648854301334,0.2265845467125644,0.23265272554173425,32.58502264343464,8.338837090443104
OD,0.4520227445496453,0.03024601408197375,1,2014-06-19,OD-1_C,0.12709703131905273,NA,0.3169136608758662,0,15.28333333,60.20833333,1.5875,325.9583333,2014,9.72326678955525,8.30217386136326,7.68103787978333,59.187807392466596,57.3945587241441,54.3930376911732,31.08892581797813,34.3032674144926,37.9259244290435,0.11082861360900734,NA,0.3183596774347876,0.11220345695163883,NA,0.319102443659297,0.11735194492735174,NA,0.31967923799812276,0.12709703131905273,0.21459414552189748,0.21565295030546794,0.21851559146273725,34.439372553838076,8.568826176900613
OD,0.56769816743003,0.01616980800513037,6,2012-06-25,OD-6_C,0.27927233252897926,0.25087965007419166,0.27174979973363733,0,16.19166667,59.95833333,3.258333333,322.875,2012,8.891438133458445,8.39818276307189,9.52245132147554,60.29990198714824,63.3350656317582,58.1721218231685,30.8086598793933,28.266751605169897,32.3054268553559,0.2913338315948302,0.2668797803702796,0.27594776042984187,0.2922275078259318,0.2837377418918702,0.26713293358229023,0.30377660308367177,0.29320120785734716,0.26301494525608154,0.26507599130158543,0.2780537907983172,0.2810327277666974,0.2866642520657002,30.4602794466397,8.937357406001958
OD,0.62261919842826,0.010617757100956225,4,2012-06-25,OD-4_C,0.21256643039489523,0.20909676335047792,0.21126385076206441,0,16.19166667,59.95833333,3.258333333,322.875,2012,8.546924343247923,8.65534364255433,7.60026628466673,57.697318718855996,59.7276738222046,59.5306558479812,33.7557569378961,31.6169825352411,32.8690778673521,0.2200194852967744,0.21451555003238146,0.21482717729357803,0.22431295968938933,0.21989067798723658,0.21725648834483363,0.22882345223367107,0.22517500539835458,0.21892163573519183,0.21083159687268657,0.21645407087424462,0.22048670867381984,0.2243066977890725,32.74727244682977,8.267511423489662
OD,0.6581371956401401,0.007681390002391623,7,2012-06-25,OD-7_C,0.1844987685979804,0.24476708365669436,0.38987093365388487,0,16.19166667,59.95833333,3.258333333,322.875,2012,9.741497889450978,10.9714277658537,12.7248696933941,61.4275895617938,57.9057366504892,61.0873116267858,28.830912548755265,31.1228355836572,26.187818679820204,0.18763106885250183,0.2586061029066822,0.39651927347625165,0.19070301235815545,0.2815322748602787,0.4013916727807059,0.19353340672038472,0.2955751470421742,0.403870252131473,0.21463292612733736,0.28091881507847855,0.29120898666638,0.2976596019646773,28.713855604077555,11.145931782899593
OD,0.5909156335724725,0.016491717513427543,9,2012-06-25,OD-9_C,0.23247351161119256,0.2706138584520525,0.3036322777507409,0,16.19166667,59.95833333,3.258333333,322.875,2012,8.440022882986517,7.26397117184713,7.13312944595586,52.50816306018343,52.2778192681098,49.1019380565368,39.05181405683003,40.45820956004311,43.7649324975074,0.2364646649019515,0.28024224201621706,0.30840005908179535,0.23662380928541887,0.28914796301219725,0.31155713861633483,0.24049496320025332,0.295728516618309,0.3131668367750573,0.2515436850316225,0.2750356553333213,0.27910963697131697,0.28313010553120654,41.091652038126846,7.612374500263169
OD,0.6745729843775431,0.014693954552066884,3,2012-06-25,OD-3_C,0.1570894805501254,0.2530629827275218,0.2616176411849443,0,16.19166667,59.95833333,3.258333333,322.875,2012,8.034756213902433,8.83712331299684,8.14463174443004,60.025838245559605,57.6144136876255,59.5881688651817,31.93940554053793,33.5484629993777,32.2671993903883,0.17150116695975137,0.2696314798774225,0.27224678641868405,0.18336611622108628,0.2826025505997283,0.28016701820328554,0.1933966987333568,0.29112723580682415,0.28495358529519044,0.2050762316388236,0.2377931444186193,0.24871189500803337,0.25649250661179046,32.58502264343464,8.338837090443104
OD,0.5766211549441019,0.011802425789886248,2,2012-06-25,OD-2_C,0.20569608528059116,0.2633195544571804,0.32567341534178845,0,16.19166667,59.95833333,3.258333333,322.875,2012,6.994283690546791,7.36035282791961,7.18038124106417,54.32058088241047,54.2965926389823,56.2319012854415,38.68513542704273,38.3430545330981,36.5877174734944,0.21243621934712809,0.2700645252050588,0.344019220947771,0.21478123482207556,0.27739044139248875,0.362475694305917,0.22688855162368143,0.28423240489154233,0.372936568441595,0.2345078198688858,0.2755066551666526,0.28488245684016045,0.2946858416522729,37.871969144545076,7.178339253176857
OD,0.4548697570959727,0.05822056374806707,1,2012-06-25,OD-1_C,0.31449424112666213,0.43118478735973786,0.32967701078900774,0,16.19166667,59.95833333,3.258333333,322.875,2012,9.72326678955525,8.30217386136326,7.68103787978333,59.187807392466596,57.3945587241441,54.3930376911732,31.08892581797813,34.3032674144926,37.9259244290435,0.34638568603881803,0.4373445821899226,0.3303405018740023,0.3524979936754193,0.4414559928654564,0.3303220288322366,0.36342829910266145,0.44990403038544863,0.3304191174668389,0.3728395142432,0.37135692336758097,0.37475867179103745,0.3812504823183163,34.439372553838076,8.568826176900613
